"long","lat","age"
121.55722,25.04803,18
121.55727,25.04803,18
121.55732,25.04804,18
121.55738,25.04804,18
121.55741,25.04804,18
121.5191,25.06907,18
121.51914,25.06907,18
121.51907,25.06906,18
121.54366,25.04573,18
121.54366,25.04569,18
121.54366,25.04566,18
121.54366,25.04562,18
121.54367,25.0459,18
121.54367,25.04586,18
121.54366,25.04581,18
121.54366,25.04577,18
121.52856,25.13443,18
121.57495,25.06904,18
121.53062,25.12156,18
121.53074,25.12167,18
121.50572,25.04073,18
121.56998,25.07737,18
121.56952,25.07755,18
121.53657,25.06061,18
121.60926,25.07253,18
121.56746,24.9888,18
121.59885,25.05348,18
121.54661,25.03355,18
121.54886,25.02073,18
121.54196,24.99449,18
121.50291,25.02767,18
121.49677,25.02433,18
121.55085,25.05981,18
121.54953,25.006,18
121.54963,25.00604,18
121.5496,25.0061,18
121.5495,25.00606,18
121.54941,25.00623,18
121.54951,25.00627,18
121.54954,25.00621,18
121.54944,25.00617,18
121.52173,25.03773,18
121.51685,25.10722,18
121.5167,25.10727,18
121.51658,25.10712,18
121.52585,25.06551,18
121.52719,25.0648,18
121.54379,25.03034,18
121.47215,25.1255,18
121.54633,24.98428,18
121.54629,24.98414,18
121.54621,24.98417,18
121.54613,24.9842,18
121.52239,25.04356,18
121.52928,25.06308,18
121.56404,25.03096,18
121.56423,25.03064,18
121.56436,25.03077,18
121.56464,25.03077,18
121.56478,25.03063,18
121.56499,25.03094,18
121.56473,25.03136,18
121.56431,25.03137,18
121.57309,25.04454,18
121.57312,25.04454,18
121.53205,25.10855,18
121.51123,25.04588,18
121.52206,25.09977,18
121.52196,25.09975,18
121.5219,25.09977,18
121.56899,25.08074,18
121.56893,25.08076,18
121.52259,25.05676,18
121.52259,25.05683,18
121.53568,25.09957,18
121.56329,25.08072,18
121.56324,25.08068,18
121.56294,25.08066,18
121.56288,25.08073,18
121.56283,25.08079,18
121.56545,25.05919,18
121.52599,25.0381,18
121.62373,25.02535,18
121.61113,25.0669,18
121.54707,24.99535,18
121.54706,24.99536,18
121.54705,24.99538,18
121.54708,24.99533,18
121.54699,24.99529,18
121.54696,24.99527,18
121.54679,24.99558,18
121.54686,24.99564,18
121.5469,24.99567,18
121.52375,25.08314,18
121.52377,25.08322,18
121.52379,25.08329,18
121.52382,25.0834,18
121.52384,25.08348,18
121.52386,25.08354,18
121.53004,25.13363,18
121.53021,25.13363,18
121.53,25.13382,18
121.53001,25.1337,18
121.53001,25.13403,18
121.53001,25.13391,18
121.57501,25.06917,18
121.57502,25.06922,18
121.53898,25.05354,18
121.53897,25.0535,18
121.53897,25.05347,18
121.53898,25.05357,18
121.60033,25.06757,18
121.60043,25.06763,18
121.60047,25.06768,18
121.52085,25.02663,18
121.60917,25.05868,18
121.52324,25.04064,18
121.52328,25.04063,18
121.54576,25.04451,18
121.53202,25.05494,18
121.53206,25.05494,18
121.52672,25.0604,18
121.52681,25.06039,18
121.50702,25.04689,18
121.61594,25.0685,18
121.56765,24.99144,18
121.60169,25.06746,18
121.60209,25.06725,18
121.60174,25.06743,18
121.60212,25.06762,18
121.60217,25.06758,18
121.60223,25.06753,18
121.51282,25.13368,18
121.54172,25.00363,18
121.60061,25.0672,18
121.60061,25.06736,18
121.60076,25.06745,18
121.6009,25.06737,18
121.5393,25.04824,18
121.52091,25.09962,18
121.60034,25.08338,18
121.60035,25.08342,18
121.58513,25.08395,18
121.52769,25.11036,18
121.56717,25.08076,18
121.56724,25.08074,18
121.57485,25.06369,18
121.56886,25.03816,18
121.54939,25.13656,18
121.55524,25.07857,18
121.51335,25.04462,18
121.51407,25.04458,18
121.50982,25.05783,18
121.55696,25.05335,18
121.55717,25.0534,18
121.55744,25.05348,18
121.51297,25.11013,18
121.513,25.11011,18
121.5129,25.11015,18
121.52586,25.09826,18
121.54857,25.14279,18
121.54861,25.14279,18
121.51835,25.09578,18
121.50269,25.12754,18
121.50276,25.12755,18
121.58192,25.06428,18
121.58198,25.06431,18
121.58204,25.06434,18
121.5821,25.06437,18
121.58216,25.0644,18
121.59639,25.08427,18
121.53885,25.0587,18
121.53882,25.0587,18
121.55275,25.0206,18
121.5527,25.02057,18
121.55266,25.02055,18
121.55262,25.02052,18
121.55261,25.02061,18
121.51113,25.11585,18
121.55242,25.02034,18
121.55224,25.02062,18
121.55245,25.02045,18
121.55248,25.02042,18
121.55251,25.02039,18
121.52091,25.08761,18
121.51725,25.0878,18
121.59973,25.0833,18
121.53106,25.02927,18
121.52055,25.06126,18
121.52072,25.06104,18
121.52065,25.06123,18
121.5599,25.01698,18
121.55996,25.01705,18
121.55994,25.01703,18
121.55992,25.017,18
121.54853,25.14223,18
121.50162,25.12982,18
121.50263,25.12733,18
121.50264,25.12729,18
121.50265,25.12725,18
121.50265,25.1272,18
121.50267,25.12738,18
121.50356,25.14312,18
121.50352,25.14314,18
121.50346,25.14317,18
121.57153,25.12963,18
121.50042,25.02356,18
121.56606,25.07726,18
121.52474,25.10666,18
121.60884,25.06871,18
121.54128,24.99068,18
121.54127,24.99064,18
121.57568,25.07133,18
121.52416,25.1233,18
121.52396,25.12308,18
121.56519,25.0503,18
121.58442,24.98624,18
121.58438,24.98629,18
121.58435,24.98633,18
121.58435,24.9864,18
121.58432,24.98644,18
121.58452,24.98611,18
121.58428,24.98649,18
121.58421,24.98651,18
121.58448,24.98616,18
121.58445,24.9862,18
121.58432,24.98664,18
121.53843,25.05522,18
121.53389,25.03529,18
121.5338,25.03529,18
121.58009,25.06774,18
121.57987,25.06739,18
121.57993,25.06742,18
121.57999,25.06745,18
121.58005,25.06748,18
121.58012,25.06751,18
121.52594,25.03023,18
121.57467,25.07386,18
121.59748,25.08085,18
121.59755,25.08078,18
121.59761,25.08063,18
121.51104,25.06793,18
121.51104,25.06799,18
121.51104,25.06806,18
121.57868,25.0737,18
121.57857,25.07366,18
121.57846,25.07362,18
121.57874,25.07385,18
121.57865,25.07391,18
121.56043,25.04834,18
121.56048,25.04834,18
121.49852,25.12913,18
121.50424,25.13119,18
121.57061,25.05016,18
121.57062,25.05011,18
121.57064,25.05008,18
121.57071,25.05005,18
121.57081,25.05005,18
121.51061,25.11592,18
121.51074,25.11592,18
121.5108,25.11592,18
121.51067,25.11592,18
121.58352,24.98527,18
121.58358,24.98529,18
121.58353,24.98514,18
121.58359,24.98516,18
121.58369,24.9852,18
121.58375,24.98524,18
121.58384,24.98528,18
121.5839,24.98531,18
121.58381,24.98542,18
121.58374,24.98537,18
121.46819,25.12823,18
121.46815,25.12821,18
121.46811,25.12819,18
121.46807,25.12817,18
121.46802,25.12815,18
121.46797,25.12812,18
121.60949,25.07085,18
121.56765,25.05156,18
121.5677,25.05155,18
121.56776,25.05155,18
121.56781,25.05155,18
121.56786,25.05155,18
121.56794,25.05154,18
121.568,25.05154,18
121.57112,25.04972,18
121.57751,25.06217,18
121.55718,25.03822,18
121.55718,25.03819,18
121.55717,25.03825,18
121.59942,25.06009,18
121.54487,25.03619,18
121.54491,25.03619,18
121.54485,25.03619,18
121.61563,25.06628,18
121.5895,25.06796,18
121.52726,25.11496,18
121.53912,25.07273,18
121.52413,25.08964,18
121.52423,25.08958,18
121.52498,25.02114,18
121.57929,25.06501,18
121.57925,25.06507,18
121.59227,25.05545,18
121.59225,25.0555,18
121.59221,25.05557,18
121.59218,25.05562,18
121.59214,25.0557,18
121.59258,25.05555,18
121.51076,25.06262,18
121.51079,25.11905,18
121.56667,25.03936,18
121.53795,25.1272,18
121.5692,25.08155,18
121.56917,25.08142,18
121.56973,25.08137,18
121.56978,25.0815,18
121.56985,25.08169,18
121.51903,25.05034,18
121.49802,25.14252,18
121.49797,25.14257,18
121.55449,25.0554,18
121.55449,25.05551,18
121.55437,25.05538,18
121.55435,25.0555,18
121.55475,25.056,18
121.55469,25.05599,18
121.55463,25.05599,18
121.55456,25.05599,18
121.5545,25.05598,18
121.55443,25.05598,18
121.55438,25.05597,18
121.55432,25.05597,18
121.55425,25.05596,18
121.55419,25.05596,18
121.55412,25.05596,18
121.55406,25.05595,18
121.55408,25.05547,18
121.55421,25.05548,18
121.55407,25.05559,18
121.5542,25.0556,18
121.56105,25.02275,18
121.59256,25.07064,18
121.59251,25.07065,18
121.59246,25.07065,18
121.59242,25.07065,18
121.59237,25.07048,18
121.59241,25.07048,18
121.59228,25.07049,18
121.59232,25.07049,18
121.59272,25.07047,18
121.59264,25.07048,18
121.59268,25.07047,18
121.52095,25.05879,18
121.52093,25.05879,18
121.52105,25.05878,18
121.52101,25.05878,18
121.52109,25.05878,18
121.54986,25.13646,18
121.53563,25.11144,18
121.5356,25.11132,18
121.53569,25.11134,18
121.53566,25.11168,18
121.5017,25.04368,18
121.56081,25.08886,18
121.56075,25.08916,18
121.60455,25.09328,18
121.55442,25.00169,18
121.55446,25.00175,18
121.5545,25.0018,18
121.55454,25.00187,18
121.55458,25.00194,18
121.55417,25.00169,18
121.55414,25.0017,18
121.55419,25.00168,18
121.55408,25.00172,18
121.5541,25.00171,18
121.55433,25.00163,18
121.5543,25.00164,18
121.55436,25.00162,18
121.55425,25.00166,18
121.55422,25.00167,18
121.55427,25.00165,18
121.57457,25.07286,18
121.57464,25.07264,18
121.52669,25.05008,18
121.53537,25.12498,18
121.55151,25.08488,18
121.55163,25.08498,18
121.54506,25.04702,18
121.54514,25.04702,18
121.54506,25.04694,18
121.54514,25.04694,18
121.52823,25.11508,18
121.52409,25.09742,18
121.56542,25.07982,18
121.56558,25.07976,18
121.56505,25.08179,18
121.56491,25.08128,18
121.57733,25.0719,18
121.57737,25.07173,18
121.56713,24.9846,18
121.56684,24.98451,18
121.56682,24.98447,18
121.5668,24.98446,18
121.56694,24.98463,18
121.56709,24.98456,18
121.56706,24.98452,18
121.5669,24.98459,18
121.56703,24.98448,18
121.56687,24.98454,18
121.567,24.98445,18
121.55205,25.08291,18
121.55205,25.08299,18
121.52638,25.12023,18
121.50511,25.12462,18
121.57284,25.1241,18
121.60578,25.07013,18
121.57628,25.06451,18
121.57627,25.06476,18
121.57616,25.06468,18
121.54407,25.06459,18
121.54407,25.06463,18
121.54407,25.06468,18
121.54407,25.06473,18
121.5384,25.04713,18
121.56961,25.02529,18
121.56952,25.02545,18
121.56956,25.02538,18
121.56958,25.02534,18
121.5587,25.03568,18
121.56279,25.08179,18
121.53098,25.04304,18
121.51437,25.06038,18
121.51736,25.05507,18
121.5173,25.05509,18
121.5553,24.97934,18
121.55531,24.97931,18
121.55529,24.97937,18
121.57951,25.06287,18
121.57956,25.0629,18
121.57961,25.06293,18
121.57966,25.06295,18
121.57971,25.06298,18
121.57977,25.06302,18
121.57983,25.06305,18
121.57989,25.06308,18
121.57994,25.06311,18
121.53716,25.12965,18
121.54359,25.10692,18
121.50873,25.11253,18
121.5122,25.02425,18
121.51243,25.02459,18
121.55501,24.99573,18
121.50993,25.05556,18
121.5427,24.99009,18
121.54275,24.99017,18
121.5287,25.12929,18
121.52863,25.12927,18
121.51754,25.03131,18
121.51729,25.03128,18
121.51732,25.03125,18
121.53498,25.04109,18
121.60059,25.06675,18
121.60064,25.06677,18
121.6007,25.06679,18
121.60076,25.06682,18
121.60052,25.06672,18
121.60086,25.06686,18
121.60082,25.06684,18
121.60092,25.06688,18
121.49205,25.0283,18
121.56738,25.07921,18
121.56789,25.07936,18
121.56783,25.07939,18
121.56776,25.07942,18
121.56771,25.07945,18
121.58024,25.06288,18
121.58029,25.0629,18
121.5731,25.06313,18
121.52477,25.02558,18
121.52424,25.06634,18
121.52424,25.06649,18
121.54516,24.99973,18
121.46924,25.12271,18
121.46917,25.12272,18
121.46911,25.12272,18
121.58415,24.98623,18
121.58412,24.98627,18
121.5841,24.98629,18
121.58407,24.98633,18
121.58405,24.98636,18
121.58402,24.98639,18
121.55389,24.99986,18
121.55379,24.9999,18
121.54599,24.99867,18
121.54595,24.99878,18
121.56942,24.98791,18
121.55522,25.056,18
121.55518,25.056,18
121.55513,25.056,18
121.55508,25.056,18
121.55542,25.05564,18
121.55542,25.05568,18
121.55541,25.05572,18
121.55541,25.05576,18
121.5555,25.05582,18
121.55546,25.0559,18
121.55546,25.05595,18
121.55546,25.05599,18
121.52833,25.06476,18
121.52837,25.06475,18
121.52841,25.06475,18
121.52849,25.06475,18
121.52845,25.06475,18
121.49868,25.12448,18
121.57399,25.07275,18
121.57384,25.07295,18
121.57408,25.07326,18
121.57966,25.05714,18
121.57972,25.05717,18
121.57993,25.05727,18
121.57998,25.0573,18
121.51353,25.05757,18
121.51347,25.05757,18
121.51344,25.05757,18
121.5135,25.05757,18
121.51358,25.05737,18
121.51357,25.05742,18
121.51356,25.05748,18
121.51356,25.05746,18
121.51356,25.05751,18
121.51356,25.05755,18
121.53266,25.02646,18
121.53275,25.02646,18
121.5642,25.04989,18
121.56451,25.04962,18
121.56451,25.04966,18
121.56451,25.04971,18
121.5646,25.04966,18
121.5643,25.04955,18
121.53919,25.02666,18
121.55368,25.05543,18
121.55375,25.05543,18
121.55361,25.05534,18
121.55361,25.05542,18
121.55371,25.05604,18
121.55372,25.05598,18
121.55355,25.05604,18
121.55355,25.05598,18
121.55384,25.05552,18
121.55372,25.05552,18
121.55383,25.05564,18
121.55371,25.05563,18
121.55381,25.0558,18
121.5537,25.05579,18
121.55381,25.05589,18
121.55369,25.05588,18
121.56092,24.98124,18
121.56115,24.98111,18
121.59176,25.0837,18
121.59181,25.08374,18
121.59171,25.08366,18
121.59193,25.08361,18
121.59193,25.08342,18
121.59197,25.08345,18
121.59201,25.08348,18
121.59204,25.08351,18
121.55523,25.03487,18
121.55527,25.03488,18
121.58137,25.06497,18
121.58142,25.06499,18
121.58148,25.06502,18
121.58154,25.06504,18
121.58189,25.06519,18
121.58195,25.06522,18
121.5928,25.06705,18
121.59298,25.06687,18
121.59306,25.06698,18
121.59303,25.06686,18
121.59311,25.06697,18
121.59309,25.06684,18
121.59316,25.06695,18
121.59314,25.06682,18
121.59322,25.06693,18
121.59319,25.06681,18
121.59282,25.06692,18
121.59277,25.06693,18
121.59286,25.06704,18
121.5929,25.06703,18
121.59288,25.0669,18
121.59296,25.06701,18
121.59293,25.06689,18
121.59301,25.06699,18
121.54617,25.03876,18
121.51672,25.05527,18
121.51675,25.05537,18
121.51673,25.05532,18
121.51713,25.05513,18
121.51707,25.05515,18
121.51696,25.05518,18
121.58177,25.06924,18
121.5605,25.01764,18
121.56014,25.01733,18
121.56018,25.01729,18
121.52285,25.08617,18
121.52334,25.02549,18
121.5234,25.02541,18
121.52342,25.02539,18
121.52346,25.02535,18
121.52349,25.02531,18
121.52344,25.02537,18
121.55504,25.05471,18
121.55497,25.05474,18
121.55491,25.0547,18
121.55484,25.05479,18
121.55478,25.05479,18
121.55472,25.05479,18
121.55467,25.05478,18
121.55459,25.05476,18
121.55555,25.05474,18
121.55432,25.05468,18
121.55549,25.05474,18
121.55544,25.05473,18
121.55539,25.05473,18
121.55533,25.05524,18
121.55549,25.05525,18
121.55545,25.05525,18
121.55539,25.05525,18
121.55561,25.05493,18
121.5556,25.05499,18
121.5556,25.05502,18
121.5556,25.05508,18
121.50478,25.04038,18
121.50469,25.04036,18
121.50223,25.13159,18
121.50227,25.13159,18
121.50219,25.13158,18
121.50234,25.13161,18
121.5023,25.1316,18
121.54387,25.06437,18
121.54408,25.06437,18
121.54408,25.06443,18
121.52561,25.0334,18
121.56705,25.07974,18
121.52121,25.07956,18
121.54327,25.03015,18
121.57003,25.03797,18
121.57003,25.03793,18
121.57003,25.03789,18
121.57003,25.03785,18
121.57003,25.03781,18
121.57003,25.03777,18
121.57003,25.03772,18
121.57003,25.03769,18
121.57003,25.03764,18
121.55464,25.07797,18
121.55515,25.07797,18
121.55505,25.07797,18
121.55474,25.07797,18
121.6024,25.07389,18
121.60298,25.07372,18
121.60304,25.07371,18
121.60245,25.07387,18
121.60252,25.07385,18
121.60265,25.0738,18
121.6027,25.07379,18
121.60277,25.07376,18
121.60282,25.07375,18
121.60291,25.07373,18
121.60315,25.07368,18
121.52484,25.04497,18
121.52875,25.10192,18
121.53723,25.11181,18
121.53682,25.11179,18
121.53696,25.11179,18
121.5371,25.1118,18
121.53737,25.11178,18
121.53737,25.11174,18
121.57599,25.06265,18
121.55577,25.04519,18
121.59987,25.08203,18
121.59981,25.08206,18
121.57211,25.07664,18
121.5084,25.11934,18
121.56417,25.08272,18
121.56566,25.07951,18
121.5471,24.99722,18
121.54712,24.99727,18
121.5304,25.04703,18
121.58946,25.08753,18
121.5895,25.08756,18
121.5896,25.08764,18
121.53735,25.00475,18
121.53729,25.00475,18
121.51587,25.06739,18
121.53301,25.11848,18
121.53289,25.11848,18
121.5071,25.1306,18
121.56822,25.04554,18
121.54448,25.04759,18
121.52315,25.02286,18
121.52322,25.0228,18
121.52319,25.02282,18
121.53391,25.11031,18
121.53385,25.11026,18
121.53386,25.11024,18
121.53391,25.11026,18
121.52836,25.11194,18
121.52768,25.12577,18
121.52772,25.12582,18
121.52777,25.12586,18
121.57533,25.01671,18
121.52574,25.10553,18
121.57869,25.05665,18
121.57892,25.05673,18
121.57875,25.05757,18
121.57837,25.05736,18
121.57807,25.05763,18
121.57811,25.05766,18
121.57819,25.0577,18
121.57823,25.05772,18
121.57832,25.05776,18
121.57836,25.05779,18
121.57845,25.05783,18
121.57849,25.05785,18
121.57858,25.0579,18
121.57862,25.05792,18
121.5787,25.05796,18
121.57874,25.05798,18
121.57883,25.05802,18
121.57887,25.05805,18
121.59345,25.06678,18
121.59348,25.06677,18
121.59353,25.06676,18
121.59357,25.06675,18
121.59362,25.06673,18
121.59366,25.06672,18
121.5937,25.06671,18
121.59375,25.0667,18
121.55733,24.98006,18
121.55739,24.98007,18
121.55745,24.98009,18
121.55751,24.9801,18
121.55758,24.98012,18
121.55765,24.98014,18
121.53159,25.02402,18
121.53147,25.02402,18
121.53148,25.02399,18
121.53149,25.02396,18
121.56576,25.08127,18
121.53787,25.05102,18
121.57745,25.06408,18
121.57753,25.06412,18
121.57759,25.06415,18
121.57765,25.06418,18
121.57771,25.06421,18
121.57777,25.06423,18
121.57783,25.06426,18
121.57789,25.06429,18
121.57783,25.0644,18
121.50887,25.04601,18
121.59885,25.07302,18
121.59891,25.07302,18
121.59897,25.07303,18
121.59887,25.07311,18
121.59896,25.07312,18
121.56803,25.03506,18
121.52315,25.04885,18
121.53907,25.0281,18
121.53897,25.02817,18
121.54487,24.99288,18
121.5489,25.14267,18
121.61711,25.02798,18
121.52924,25.0993,18
121.52932,25.09928,18
121.52941,25.09926,18
121.52948,25.09924,18
121.52957,25.09921,18
121.52966,25.09919,18
121.52977,25.09916,18
121.52986,25.09913,18
121.52923,25.09916,18
121.52928,25.09897,18
121.52926,25.09903,18
121.52925,25.09909,18
121.52994,25.09908,18
121.52987,25.09905,18
121.52979,25.09902,18
121.52972,25.099,18
121.52964,25.09898,18
121.52956,25.09895,18
121.52949,25.09893,18
121.52941,25.09891,18
121.52916,25.09897,18
121.52918,25.09891,18
121.52914,25.09903,18
121.52912,25.09909,18
121.5291,25.09916,18
121.52256,25.05888,18
121.54646,25.07798,18
121.56742,25.04492,18
121.56727,25.04515,18
121.56732,25.04512,18
121.56712,25.04519,18
121.56714,25.04521,18
121.56711,25.04515,18
121.56709,25.04513,18
121.55142,25.11314,18
121.58093,25.06477,18
121.58099,25.0648,18
121.58104,25.06482,18
121.53467,25.11186,18
121.53468,25.11182,18
121.53465,25.11196,18
121.53464,25.112,18
121.51165,25.12166,18
121.61751,25.02791,18
121.61709,25.02823,18
121.52782,25.09454,19
121.56483,25.08083,19
121.56345,25.0811,19
121.56337,25.08116,19
121.5633,25.08122,19
121.56323,25.08127,19
121.56362,25.08102,19
121.56371,25.08109,19
121.56378,25.08115,19
121.53779,25.13004,19
121.56571,25.05238,19
121.56568,25.05238,19
121.56563,25.05238,19
121.56575,25.05238,19
121.57507,25.06535,19
121.53404,25.09747,19
121.50575,25.13469,19
121.55855,24.99253,19
121.55644,25.0338,19
121.55313,25.08399,19
121.55318,25.08399,19
121.58347,25.06613,19
121.56487,25.08122,19
121.56484,25.08117,19
121.5648,25.08112,19
121.50947,25.09124,19
121.50334,25.04174,19
121.52533,25.12362,19
121.5233,25.11157,19
121.57816,25.07243,19
121.50007,25.14323,19
121.50003,25.1433,19
121.50001,25.14335,19
121.50001,25.14333,19
121.4968,25.02625,19
121.61759,25.02811,19
121.56378,25.04964,19
121.56378,25.0496,19
121.59586,25.07931,19
121.59592,25.07928,19
121.52801,25.04124,19
121.52798,25.04124,19
121.55303,25.08617,19
121.58774,25.05316,19
121.59932,25.05423,19
121.59937,25.05413,19
121.5994,25.05406,19
121.59944,25.05396,19
121.5668,25.03881,19
121.61767,25.02812,19
121.61728,25.02822,19
121.46913,25.12464,19
121.5255,25.06676,19
121.53075,25.03318,19
121.52947,25.0281,19
121.57568,25.05677,19
121.57574,25.0568,19
121.57581,25.05683,19
121.57587,25.05687,19
121.57593,25.0569,19
121.57599,25.05693,19
121.57606,25.05696,19
121.57612,25.05699,19
121.56754,24.98959,19
121.56752,24.98968,19
121.5649,25.0788,19
121.56478,25.07884,19
121.56467,25.07889,19
121.50475,25.11705,19
121.5637,25.0228,19
121.52312,25.08514,19
121.52311,25.08516,19
121.51108,25.04318,19
121.60397,25.08774,19
121.56827,25.07919,19
121.56815,25.07925,19
121.57236,25.03685,19
121.5723,25.03685,19
121.57214,25.03685,19
121.57209,25.03685,19
121.57205,25.03685,19
121.57744,25.05953,19
121.61751,25.028,19
121.5434,25.03474,19
121.51243,25.13897,19
121.57365,25.07673,19
121.61738,25.02798,19
121.58897,25.03837,19
121.51757,25.03255,19
121.51789,25.03204,19
121.51742,25.03259,19
121.51451,25.06848,19
121.51446,25.06849,19
121.51435,25.0681,19
121.54192,24.99,19
121.49914,25.12504,19
121.49911,25.12511,19
121.49909,25.12519,19
121.49907,25.12529,19
121.52545,25.0599,19
121.53747,25.12646,19
121.53729,25.12633,19
121.53734,25.12619,19
121.53729,25.12603,19
121.53734,25.12593,19
121.5375,25.12601,19
121.53753,25.12618,19
121.53749,25.12632,19
121.50262,25.12798,19
121.50266,25.12799,19
121.50298,25.12804,19
121.50298,25.12809,19
121.58401,25.06478,19
121.58407,25.06478,19
121.56994,25.07834,19
121.5237,25.05715,19
121.52375,25.05715,19
121.52381,25.05715,19
121.52385,25.05715,19
121.52367,25.05715,19
121.52378,25.05744,19
121.5238,25.05744,19
121.52384,25.05744,19
121.5239,25.0574,19
121.52394,25.05739,19
121.52392,25.05732,19
121.52375,25.05745,19
121.51859,25.02607,19
121.5312,25.05373,19
121.52947,25.03541,19
121.54856,24.9986,19
121.5486,24.99864,19
121.54864,24.99868,19
121.54852,24.99856,19
121.54729,25.05199,19
121.57472,25.0738,19
121.57486,25.0736,19
121.59615,25.06906,19
121.5962,25.06905,19
121.57614,25.06117,19
121.56245,25.04835,19
121.50769,25.04633,19
121.58756,25.04931,19
121.52932,25.02811,19
121.53021,25.02803,19
121.53646,25.10204,19
121.53653,25.10196,19
121.52581,25.0287,19
121.58856,25.04059,19
121.5886,25.04054,19
121.49769,25.12891,19
121.49766,25.12899,19
121.4976,25.1291,19
121.49755,25.12922,19
121.49751,25.12931,19
121.49747,25.12939,19
121.49742,25.12949,19
121.49751,25.12956,19
121.49738,25.12958,19
121.56908,25.02887,19
121.5693,25.02887,19
121.5694,25.02887,19
121.56963,25.02883,19
121.56963,25.02865,19
121.56919,25.02859,19
121.56924,25.02859,19
121.56935,25.02859,19
121.5694,25.02859,19
121.5461,25.05403,19
121.57492,25.07352,19
121.57506,25.07331,19
121.5478,24.99749,19
121.5478,24.99759,19
121.54779,24.99743,19
121.54779,24.99746,19
121.54778,24.99739,19
121.5478,24.99751,19
121.5478,24.99754,19
121.5478,24.99761,19
121.5478,24.99756,19
121.54779,24.99766,19
121.54779,24.99768,19
121.54779,24.99764,19
121.53097,25.02899,19
121.57689,25.04238,19
121.57688,25.04233,19
121.59589,25.0685,19
121.59593,25.06848,19
121.59597,25.06846,19
121.59602,25.06844,19
121.5149,25.04562,19
121.56242,25.08586,19
121.5333,25.02083,19
121.53325,25.02084,19
121.53319,25.02084,19
121.53325,25.02057,19
121.53319,25.02058,19
121.53315,25.02074,19
121.53314,25.02068,19
121.56027,25.09104,19
121.56039,25.09105,19
121.56039,25.09112,19
121.56042,25.09121,19
121.56054,25.09121,19
121.56063,25.09121,19
121.56073,25.09121,19
121.55698,25.10668,19
121.58547,25.04024,19
121.58544,25.04033,19
121.53648,25.01289,19
121.58275,25.07013,19
121.5827,25.07017,19
121.58239,25.06991,19
121.52283,25.05261,19
121.55205,24.99109,19
121.51137,25.05539,19
121.51132,25.05538,19
121.6043,25.0867,19
121.58052,25.07228,19
121.58027,25.0723,19
121.58037,25.07214,19
121.58023,25.07226,19
121.58033,25.0721,19
121.5802,25.07223,19
121.58029,25.07207,19
121.58016,25.0722,19
121.58027,25.07205,19
121.58013,25.07217,19
121.58036,25.07237,19
121.58039,25.07239,19
121.58009,25.07214,19
121.58049,25.07225,19
121.58046,25.07222,19
121.58033,25.07235,19
121.58044,25.0722,19
121.5803,25.07232,19
121.58041,25.07217,19
121.53287,25.05579,19
121.59949,25.08252,19
121.52279,25.08914,19
121.52255,25.08876,19
121.52245,25.08889,19
121.52235,25.08901,19
121.52224,25.08913,19
121.52231,25.08888,19
121.54413,25.04613,19
121.46753,25.12085,19
121.46756,25.12076,19
121.46759,25.12087,19
121.46745,25.12088,19
121.46748,25.12088,19
121.57075,25.04804,19
121.52954,25.12985,19
121.51416,25.06568,19
121.51416,25.06562,19
121.51416,25.06584,19
121.51411,25.06584,19
121.52554,25.1172,19
121.54665,25.13658,19
121.54669,25.13654,19
121.54673,25.13652,19
121.52396,25.10843,19
121.52405,25.10845,19
121.56505,25.07821,19
121.56499,25.07822,19
121.56491,25.07825,19
121.56486,25.07827,19
121.56477,25.07829,19
121.56472,25.07831,19
121.51331,25.06054,19
121.53764,25.10066,19
121.53108,25.03171,19
121.51073,25.12796,19
121.51065,25.12771,19
121.51071,25.12771,19
121.51078,25.1277,19
121.5108,25.12793,19
121.51098,25.12792,19
121.51102,25.12791,19
121.51108,25.1279,19
121.51112,25.12789,19
121.51117,25.12787,19
121.51124,25.12786,19
121.55702,25.10648,19
121.52125,25.03038,19
121.52116,25.03039,19
121.56894,25.0782,19
121.56891,25.07813,19
121.56889,25.07808,19
121.50891,25.05902,19
121.57385,25.08038,19
121.57391,25.08036,19
121.57397,25.08034,19
121.52809,25.06672,19
121.52812,25.06672,19
121.52816,25.06672,19
121.5282,25.06672,19
121.52836,25.06671,19
121.52841,25.06671,19
121.52846,25.06671,19
121.51962,25.06611,19
121.5112,25.12811,19
121.51115,25.12812,19
121.51133,25.12806,19
121.51126,25.12809,19
121.55693,25.03999,19
121.50969,25.12765,19
121.50984,25.12758,19
121.50989,25.12755,19
121.50994,25.12753,19
121.51001,25.12749,19
121.51006,25.12747,19
121.53028,25.05576,19
121.53028,25.05582,19
121.53028,25.05596,19
121.53028,25.05587,19
121.5724,25.07725,19
121.57235,25.07728,19
121.57229,25.07732,19
121.57224,25.07736,19
121.51567,25.05388,19
121.51564,25.05389,19
121.51561,25.0539,19
121.5979,25.0694,19
121.59771,25.06941,19
121.56783,25.03556,19
121.56794,25.03556,19
121.56803,25.03556,19
121.56773,25.03539,19
121.56793,25.03538,19
121.56803,25.03538,19
121.59959,25.08208,19
121.59962,25.08209,19
121.59964,25.08199,19
121.59961,25.08198,19
121.59967,25.082,19
121.53076,25.0393,19
121.58391,24.98654,19
121.5839,24.98657,19
121.58387,24.9866,19
121.58385,24.98664,19
121.58383,24.98667,19
121.58381,24.98672,19
121.57103,25.04687,19
121.57093,25.04687,19
121.57092,25.04674,19
121.571,25.04674,19
